time,role,annotator_id,analysed_account_id,answer,ground_truth_label,bot_quality
1637060260.3373623,BOTS_ONLY,1993247185,381431000,BOT,BOT,HIGH
1637060261.9986925,BOTS+RANDOM,1376228047,584379791,BOT,BOT,MID
1637060262.2518525,BOTS_ONLY,840018054,585687880,BOT,BOT,LIVE
1637060262.477945,BOTS+STUDENTS,978458964,133026232,USER,BOT,LIVE
1637060263.6041436,BOTS+RANDOM,465339869,456857245,USER,BOT,LOW
1637060275.207236,BOTS_ONLY,1993247185,582710513,BOT,BOT,LIVE
1637060275.6242192,BOTS_ONLY,900956489,583369056,BOT,BOT,MID
1637060278.3216884,BOTS_ONLY,702472949,170066576,USER,BOT,LIVE
1637060285.0939898,BOTS+RANDOM,668765769,200792854,BOT,BOT,MID
1637060289.2024982,BOTS_ONLY,840018054,169460287,USER,BOT,LIVE
1637060289.4071145,BOTS+RANDOM,668765769,584335605,IDN,BOT,MID
1637060290.003023,BOTS_ONLY,2024005493,88396720,BOT,BOT,LIVE
1637060298.0808434,BOTS+RANDOM,959721831,583351451,USER,BOT,MID
1637060298.442276,BOTS+RANDOM,465339869,8287012,USER,USER,
1637060298.6719646,BOTS+RANDOM,710791413,246100153,USER,BOT,HIGH
1637060299.5616226,BOTS_ONLY,702472949,578953226,BOT,BOT,MID
1637060301.956243,BOTS+GROUPS_SHIFTED,613823252,306162869,USER,USER,
1637060309.9710655,BOTS_ONLY,840018054,582789441,IDN,BOT,LOW
1637060315.9595077,BOTS_ONLY,702472949,585039735,BOT,BOT,MID
1637060318.8573596,BOTS+RANDOM,1376228047,123235581,BOT,USER,
1637060320.2566292,BOTS+STUDENTS,929087479,196019835,USER,USER,
1637060322.0565996,BOTS+RANDOM,710791413,583574600,BOT,BOT,MID
1637060324.050283,BOTS+STUDENTS,978458964,467904381,BOT,BOT,MID
1637060325.5532296,BOTS+RANDOM,668765769,427855015,BOT,USER,
1637060327.2451415,BOTS+GROUPS_SHIFTED,613823252,1342882,USER,USER,
1637060328.4226985,BOTS+RANDOM,465339869,398269476,USER,BOT,HIGH
1637060331.5784569,BOTS+STUDENTS,929087479,582924708,BOT,BOT,LOW
1637060336.467679,BOTS+RANDOM,1376228047,517963310,BOT,BOT,MID
1637060341.3789809,BOTS+RANDOM,668765769,291390125,BOT,USER,
1637060343.5826144,BOTS_ONLY,900956489,37391038,USER,BOT,LIVE
1637060346.6128654,BOTS+STUDENTS,929087479,519724431,IDN,BOT,LOW
1637060350.4955647,BOTS+GROUPS_SHIFTED,613823252,248147837,USER,USER,
1637060351.477095,BOTS_ONLY,702472949,177704884,BOT,BOT,LIVE
1637060358.5636246,BOTS_ONLY,1993247185,264796060,BOT,BOT,MID
1637060360.5466094,BOTS_ONLY,2024005493,68978253,USER,BOT,HIGH
1637060361.2854092,BOTS+GROUPS_SHIFTED,613823252,585831124,BOT,BOT,MID
1637060361.5311852,BOTS+RANDOM,1964460926,569191042,BOT,USER,
1637060367.0346496,BOTS_ONLY,702472949,583435505,BOT,BOT,LIVE
1637060367.5893838,BOTS+RANDOM,668765769,7498592,USER,BOT,HIGH
1637060371.5557935,BOTS+RANDOM,1376228047,129328563,USER,USER,
1637060372.5795157,BOTS+RANDOM,710791413,62904398,USER,BOT,HIGH
1637060376.5294251,BOTS_ONLY,1993247185,559650905,BOT,BOT,LOW
1637060381.5891197,BOTS_ONLY,840018054,583074166,BOT,BOT,LOW
1637060385.8025086,BOTS_ONLY,702472949,584954723,BOT,BOT,LIVE
1637060390.1932652,BOTS+RANDOM,465339869,439451043,USER,BOT,LIVE
1637060394.404708,BOTS+RANDOM,668765769,403703128,USER,USER,
1637060399.5355024,BOTS+GROUPS_SHIFTED,364901930,517001419,BOT,BOT,LIVE
1637060400.1494343,BOTS+RANDOM,668765769,581692200,IDN,BOT,LOW
1637060402.694489,BOTS+RANDOM,710791413,592667116,BOT,USER,
1637060404.4419563,BOTS+STUDENTS,978458964,557848026,USER,BOT,LIVE
1637060405.003411,BOTS_ONLY,840018054,265127165,IDN,BOT,LOW
1637060408.1684306,BOTS_ONLY,702472949,585765943,USER,BOT,LIVE
1637060420.5488408,BOTS+STUDENTS,929087479,237912565,USER,USER,
1637060420.891029,BOTS+RANDOM,668765769,613204766,BOT,USER,
1637060422.4597228,BOTS_ONLY,2024005493,571975006,BOT,BOT,MID
1637060425.260346,BOTS_ONLY,1993247185,33829908,USER,BOT,LIVE
1637060428.6969168,BOTS+RANDOM,959721831,407347663,BOT,USER,
1637060437.480876,BOTS+STUDENTS,929087479,464054331,USER,USER,
1637060442.5331357,BOTS_ONLY,900956489,582118807,BOT,BOT,MID
1637060446.8099186,BOTS+RANDOM,1376228047,12148274,BOT,USER,
1637060449.8760917,BOTS+RANDOM,668765769,140217605,USER,BOT,LIVE
1637060450.5480597,BOTS+GROUPS_SHIFTED,364901930,104831886,USER,BOT,HIGH
1637060458.8795588,BOTS_ONLY,1993247185,146684855,USER,BOT,HIGH
1637060460.8453624,BOTS+RANDOM,959721831,256886792,BOT,USER,
1637060461.576156,BOTS_ONLY,900956489,585011129,IDN,BOT,MID
1637060461.906351,BOTS+RANDOM,710791413,570930002,BOT,BOT,MID
1637060463.0521548,BOTS_ONLY,702472949,32704948,BOT,BOT,LIVE
1637060470.44918,BOTS+STUDENTS,929087479,363132911,BOT,BOT,MID
1637060477.425056,BOTS+RANDOM,367205640,249448409,BOT,USER,
1637060479.213962,BOTS+RANDOM,959721831,512837776,USER,BOT,HIGH
1637060480.7662745,BOTS+GROUPS_SHIFTED,364901930,582174032,IDN,BOT,MID
1637060481.6594274,BOTS_ONLY,900956489,415280113,BOT,BOT,MID
1637060486.091353,BOTS_ONLY,2024005493,583225835,BOT,BOT,MID
1637060487.8828895,BOTS_ONLY,840018054,556981186,USER,BOT,HIGH
1637060488.1129231,BOTS+RANDOM,668765769,569601575,IDN,BOT,LOW
1637060489.0515747,BOTS_ONLY,1993247185,52633387,USER,BOT,HIGH
1637060502.2158475,BOTS_ONLY,702472949,583058466,USER,BOT,MID
1637060503.9806056,BOTS+STUDENTS,978458964,160355165,BOT,BOT,LIVE
1637060504.6123984,BOTS+RANDOM,1376228047,480309896,IDN,BOT,LOW
1637060508.197132,BOTS+GROUPS_SHIFTED,364901930,583544690,IDN,BOT,MID
1637060510.6220748,BOTS+RANDOM,668765769,598531538,BOT,USER,
1637060519.7854369,BOTS+RANDOM,668765769,551049131,IDN,BOT,LOW
1637060520.258737,BOTS_ONLY,900956489,573710836,BOT,BOT,MID
1637060520.6651084,BOTS_ONLY,840018054,583644421,BOT,BOT,LOW
1637060524.4504938,BOTS+RANDOM,710791413,55581953,USER,USER,
1637060526.5627458,BOTS+RANDOM,1376228047,579818810,IDN,BOT,LOW
1637060537.5133064,BOTS_ONLY,1993247185,492428972,BOT,BOT,LOW
1637060541.6726234,BOTS_ONLY,900956489,235436537,BOT,BOT,HIGH
1637060544.6888068,BOTS+RANDOM,710791413,584533070,BOT,BOT,LIVE
1637060547.8673,BOTS_ONLY,840018054,386678237,IDN,BOT,MID
1637060549.2001166,BOTS+RANDOM,465339869,436909840,BOT,USER,
1637060552.3365026,BOTS+GROUPS_SHIFTED,364901930,583112677,BOT,BOT,MID
1637060553.475819,BOTS+STUDENTS,929087479,584590762,IDN,BOT,MID
1637060554.535629,BOTS+RANDOM,1376228047,321212389,BOT,USER,
1637060555.7325516,BOTS_ONLY,1993247185,20950857,USER,BOT,HIGH
1637060560.2675056,BOTS+RANDOM,367205640,538526857,BOT,USER,
1637060568.242118,BOTS+GROUPS_SHIFTED,364901930,584747366,IDN,BOT,MID
1637060568.5002296,BOTS_ONLY,840018054,583853646,IDN,BOT,LIVE
1637060573.1562192,BOTS_ONLY,900956489,444578588,IDN,BOT,LOW
1637060579.870749,BOTS+RANDOM,1376228047,287361615,BOT,USER,
1637060583.7389772,BOTS+RANDOM,367205640,314298965,USER,USER,
1637060586.4524772,BOTS+STUDENTS,978458964,259566612,BOT,BOT,MID
1637060591.5518484,BOTS+RANDOM,465339869,155391773,USER,BOT,LIVE
1637060593.461264,BOTS_ONLY,2024005493,582102771,USER,BOT,LOW
1637060593.6556385,BOTS+RANDOM,1376228047,378038378,IDN,BOT,MID
1637060596.0837402,BOTS_ONLY,900956489,141303244,USER,BOT,HIGH
1637060596.336658,BOTS+RANDOM,710791413,561994431,BOT,BOT,MID
1637060598.4101496,BOTS+GROUPS_SHIFTED,364901930,281074833,IDN,BOT,HIGH
1637060601.009291,BOTS+RANDOM,367205640,27217,USER,BOT,HIGH
1637060604.5115843,BOTS_ONLY,702472949,584746252,BOT,BOT,MID
1637060613.0845456,BOTS+RANDOM,1376228047,414840497,IDN,BOT,MID
1637060618.9706073,BOTS+RANDOM,959721831,658965267,BOT,USER,
1637060620.8656795,BOTS+RANDOM,465339869,648926543,BOT,USER,
1637060622.5283873,BOTS_ONLY,1993247185,1917023,USER,BOT,LIVE
1637060631.3093157,BOTS+GROUPS_SHIFTED,364901930,162904051,IDN,USER,
1637060633.001861,BOTS_ONLY,900956489,585625552,BOT,BOT,HIGH
1637060633.775212,BOTS+RANDOM,1376228047,320489831,IDN,BOT,LIVE
1637060638.8141766,BOTS_ONLY,1993247185,533594037,BOT,BOT,LOW
1637060649.5465815,BOTS_ONLY,1993247185,585523895,BOT,BOT,MID
1637060657.5502198,BOTS+RANDOM,465339869,583405601,BOT,BOT,MID
1637060659.321837,BOTS+STUDENTS,929087479,206720832,USER,USER,
1637060659.8958914,BOTS+RANDOM,1376228047,514867397,BOT,BOT,MID
1637060660.799594,BOTS+RANDOM,959721831,201771823,USER,BOT,HIGH
1637060678.7309506,BOTS+GROUPS_SHIFTED,364901930,532025517,USER,USER,
1637060679.6870797,BOTS_ONLY,900956489,334850245,USER,BOT,LIVE
1637060685.3946898,BOTS_ONLY,1993247185,461600728,IDN,BOT,HIGH
1637060698.1921363,BOTS+RANDOM,710791413,62541640,BOT,BOT,LIVE
1637060700.6556869,BOTS+RANDOM,465339869,384324408,USER,USER,
1637060702.3552654,BOTS+RANDOM,959721831,623000093,USER,USER,
1637060708.2696917,BOTS+STUDENTS,978458964,125166357,BOT,BOT,LIVE
1637060716.8857791,BOTS_ONLY,2024005493,132226459,USER,BOT,HIGH
1637060722.719357,BOTS+RANDOM,465339869,29786415,BOT,USER,
1637060730.037359,BOTS_ONLY,2024005493,519383945,BOT,BOT,MID
1637060735.8911746,BOTS+GROUPS_SHIFTED,364901930,315811130,USER,USER,
1637060736.4857914,BOTS+RANDOM,1964460926,449412872,BOT,USER,
1637060739.844886,BOTS_ONLY,900956489,176906017,USER,BOT,HIGH
1637060745.9099803,BOTS+RANDOM,710791413,237347611,BOT,USER,
1637060747.5683098,BOTS+RANDOM,367205640,165876740,BOT,BOT,MID
1637060747.8503766,BOTS_ONLY,1993247185,64449419,USER,BOT,HIGH
1637060751.9253917,BOTS+RANDOM,465339869,332953278,BOT,USER,
1637060763.2945414,BOTS+RANDOM,959721831,569601575,USER,BOT,LOW
1637060764.1343293,BOTS+GROUPS_SHIFTED,364901930,212885559,USER,USER,
1637060770.366753,BOTS_ONLY,900956489,56717374,USER,BOT,LIVE
1637060773.0046551,BOTS+RANDOM,367205640,340409187,BOT,USER,
1637060775.191218,BOTS+RANDOM,465339869,510857687,BOT,BOT,LOW
1637060780.8633797,BOTS+STUDENTS,978458964,56253613,IDN,USER,
1637060784.093248,BOTS_ONLY,900956489,2808716,USER,BOT,HIGH
1637060784.4135263,BOTS_ONLY,1993247185,432191938,USER,BOT,HIGH
1637060791.1060488,BOTS+GROUPS_SHIFTED,364901930,192062603,IDN,BOT,LIVE
1637060794.5068045,BOTS+RANDOM,959721831,157356292,BOT,BOT,HIGH
1637060804.852886,BOTS+RANDOM,465339869,540319656,USER,USER,
1637060807.0673416,BOTS_ONLY,900956489,352627034,USER,BOT,MID
1637060809.516607,BOTS+STUDENTS,929087479,562241975,USER,USER,
1637060812.9888704,BOTS+RANDOM,710791413,289687332,USER,BOT,HIGH
1637060813.8125288,BOTS+STUDENTS,978458964,495484426,BOT,BOT,MID
1637060815.9891486,BOTS_ONLY,2024005493,339623407,USER,BOT,HIGH
1637060816.2208445,BOTS+RANDOM,465339869,385469313,USER,USER,
1637060816.865693,BOTS+RANDOM,367205640,511547468,USER,USER,
1637060818.8697505,BOTS+GROUPS_SHIFTED,364901930,1304076,IDN,USER,
1637060827.9508576,BOTS+GROUPS_SHIFTED,364901930,479394151,IDN,USER,
1637060832.16359,BOTS+RANDOM,367205640,538219674,USER,BOT,HIGH
1637060833.8157146,BOTS+RANDOM,710791413,554039917,BOT,USER,
1637060834.250824,BOTS+STUDENTS,929087479,216644008,IDN,USER,
1637060835.1100168,BOTS_ONLY,900956489,570930002,BOT,BOT,MID
1637060836.5447645,BOTS+RANDOM,367205640,395635756,BOT,USER,
1637060843.0944393,BOTS+RANDOM,465339869,207071556,BOT,BOT,HIGH
1637060849.1725922,BOTS+STUDENTS,929087479,443189785,BOT,BOT,LIVE
1637060851.1466396,BOTS+RANDOM,465339869,113117839,IDN,BOT,LIVE
1637060851.5121162,BOTS_ONLY,2024005493,583951785,BOT,BOT,LOW
1637060852.7835257,BOTS+STUDENTS,978458964,504768750,IDN,USER,
1637060853.5601797,BOTS+RANDOM,367205640,90796982,USER,BOT,LIVE
1637060853.7601595,BOTS_ONLY,1993247185,583159156,BOT,BOT,HIGH
1637060860.2925975,BOTS+GROUPS_SHIFTED,364901930,23716418,BOT,USER,
1637060860.8683927,BOTS+RANDOM,710791413,575604746,BOT,USER,
1637060865.1767645,BOTS+RANDOM,959721831,369037890,USER,BOT,LOW
1637060876.9279776,BOTS+GROUPS_SHIFTED,364901930,368220091,BOT,BOT,HIGH
1637060878.9646502,BOTS+RANDOM,367205640,567534455,BOT,BOT,LOW
1637060883.7213986,BOTS+RANDOM,710791413,520626522,BOT,BOT,MID
1637060899.5151193,BOTS+STUDENTS,929087479,40922386,IDN,BOT,HIGH
1637060903.6640422,BOTS+STUDENTS,978458964,136404702,USER,USER,
1637060910.3838935,BOTS+RANDOM,367205640,424357879,USER,BOT,MID
1637060913.5583663,BOTS_ONLY,900956489,314291590,BOT,BOT,LOW
1637060918.3774235,BOTS_ONLY,900956489,361705999,IDN,BOT,MID
1637060920.184396,BOTS+GROUPS_SHIFTED,364901930,426816620,USER,USER,
1637060938.1196315,BOTS+RANDOM,367205640,194909722,BOT,USER,
1637060939.7022595,BOTS+RANDOM,710791413,557848026,BOT,BOT,LIVE
1637060944.6574116,BOTS+GROUPS_SHIFTED,364901930,585644453,USER,BOT,LIVE
1637060949.5286877,BOTS+STUDENTS,978458964,177218584,USER,USER,
1637060975.8357344,BOTS+RANDOM,710791413,243156524,BOT,USER,
1637060980.2753031,BOTS+GROUPS_SHIFTED,364901930,4479713,IDN,USER,
1637060989.3004818,BOTS+RANDOM,959721831,205916453,USER,USER,
1637060998.2946818,BOTS+RANDOM,710791413,507708793,BOT,USER,
1637061004.590979,BOTS+GROUPS_SHIFTED,364901930,230369965,IDN,BOT,LIVE
1637061012.4064202,BOTS+STUDENTS,929087479,159934056,USER,USER,
1637061015.7554002,BOTS+RANDOM,710791413,484810819,BOT,BOT,LOW
1637061021.7087617,BOTS+RANDOM,959721831,554537452,USER,BOT,LOW
1637061023.3901978,BOTS_ONLY,2024005493,179785042,BOT,BOT,LIVE
1637061030.536469,BOTS+GROUPS_SHIFTED,364901930,52869653,USER,USER,
1637061034.2937262,BOTS+STUDENTS,978458964,33915187,USER,USER,
1637061039.4929292,BOTS_ONLY,2024005493,388360951,BOT,BOT,LOW
1637061043.248054,BOTS_ONLY,767032525,516969543,BOT,BOT,LIVE
1637061049.299128,BOTS+RANDOM,1031330795,552883671,BOT,BOT,LOW
1637061050.544456,BOTS+STUDENTS,929087479,166825311,IDN,USER,
1637061064.8652394,BOTS+GROUPS_SHIFTED,364901930,234127521,IDN,USER,
1637061070.9303606,BOTS+STUDENTS,978458964,154796148,USER,USER,
1637061071.7832737,BOTS+STUDENTS,929087479,585042876,IDN,BOT,HIGH
1637061085.1069288,BOTS+RANDOM,959721831,601431028,BOT,USER,
1637061086.9872766,BOTS+GROUPS_SHIFTED,364901930,359842178,IDN,USER,
1637061089.0381143,BOTS_ONLY,2024005493,37391038,BOT,BOT,LIVE
1637061092.9971752,BOTS+STUDENTS,929087479,259050311,USER,USER,
1637061101.7647903,BOTS+RANDOM,1031330795,425164363,USER,BOT,LOW
1637061103.7116776,BOTS+STUDENTS,978458964,208544146,IDN,USER,
1637061104.4137352,BOTS_ONLY,2024005493,31399566,BOT,BOT,LOW
1637061106.71611,BOTS+RANDOM,959721831,72014303,USER,BOT,LIVE
1637061107.6374564,BOTS+RANDOM,1964460926,465427016,BOT,BOT,LOW
1637061117.5949788,BOTS+STUDENTS,929087479,368809724,IDN,BOT,HIGH
1637061133.513906,BOTS+GROUPS_SHIFTED,364901930,585664149,BOT,BOT,LIVE
1637061136.9705997,BOTS_ONLY,767032525,519693126,BOT,BOT,LOW
1637061144.7768002,BOTS+RANDOM,1031330795,422162099,IDN,USER,
1637061151.9439485,BOTS_ONLY,2024005493,336596455,BOT,BOT,HIGH
1637061154.5445173,BOTS+STUDENTS,929087479,106015740,BOT,BOT,HIGH
1637061158.0124073,BOTS+RANDOM,1964460926,583178682,USER,BOT,MID
1637061165.4372523,BOTS_ONLY,2024005493,349873945,BOT,BOT,MID
1637061167.829208,BOTS+STUDENTS,929087479,575382521,BOT,BOT,LOW
1637061179.1362884,BOTS+STUDENTS,978458964,144930462,IDN,USER,
1637061190.2048123,BOTS+GROUPS_SHIFTED,364901930,337350554,IDN,USER,
1637061208.9647117,BOTS+STUDENTS,929087479,223394075,USER,USER,
1637061212.1981337,BOTS_ONLY,2024005493,564189923,BOT,BOT,MID
1637061213.9700267,BOTS+RANDOM,1964460926,258751148,BOT,USER,
1637061214.3632083,BOTS+RANDOM,959721831,287763881,USER,USER,
1637061219.6223078,BOTS_ONLY,2024005493,20054756,BOT,BOT,LIVE
1637061226.3253918,BOTS_ONLY,2024005493,379065687,BOT,BOT,LOW
1637061230.805424,BOTS+STUDENTS,929087479,531855156,BOT,BOT,HIGH
1637061231.2913697,BOTS_ONLY,2024005493,386678237,BOT,BOT,MID
1637061232.9403405,BOTS+GROUPS_SHIFTED,364901930,182237692,USER,USER,
1637061242.6500146,BOTS+STUDENTS,978458964,129039819,USER,USER,
1637061243.4263756,BOTS+STUDENTS,929087479,585018274,BOT,BOT,MID
1637061251.9839878,BOTS+RANDOM,959721831,230186255,USER,BOT,MID
1637061253.6942203,BOTS+STUDENTS,929087479,549075122,BOT,BOT,LOW
1637061254.8083746,BOTS+RANDOM,1031330795,22900197,USER,BOT,LIVE
1637061267.7798812,BOTS+STUDENTS,978458964,456088322,IDN,USER,
1637061268.22446,BOTS+STUDENTS,929087479,423537,IDN,USER,
1637061271.4383483,BOTS+GROUPS_SHIFTED,364901930,174984788,USER,USER,
1637061271.6109154,BOTS_ONLY,1993247185,573316963,BOT,BOT,LOW
1637061282.0920937,BOTS+RANDOM,1031330795,434441230,USER,USER,
1637061285.5552948,BOTS_ONLY,1993247185,577766980,BOT,BOT,LOW
1637061287.0387576,BOTS+STUDENTS,929087479,485885160,IDN,USER,
1637061290.2007475,BOTS+RANDOM,1964460926,585841258,BOT,BOT,MID
1637061291.2552814,BOTS_ONLY,2024005493,135643095,BOT,BOT,HIGH
1637061291.6221125,BOTS+RANDOM,1964460926,514864325,BOT,USER,
1637061294.1754107,BOTS+RANDOM,1964460926,498434620,BOT,BOT,LOW
1637061296.2059183,BOTS+RANDOM,959721831,584032540,USER,BOT,MID
1637061301.4992402,BOTS+RANDOM,1964460926,460090476,BOT,BOT,MID
1637061301.889784,BOTS+GROUPS_SHIFTED,364901930,171913373,IDN,USER,
1637061316.6750798,BOTS+RANDOM,1031330795,212096431,USER,USER,
1637061318.1678789,BOTS_ONLY,2024005493,2130013,USER,BOT,HIGH
1637061326.1093965,BOTS+GROUPS_SHIFTED,364901930,61300458,USER,BOT,LIVE
1637061326.92975,BOTS_ONLY,1993247185,582140888,USER,BOT,LIVE
1637061336.855638,BOTS+STUDENTS,978458964,548397464,IDN,BOT,LOW
1637061340.901633,BOTS_ONLY,2024005493,558636554,BOT,BOT,LOW
1637061343.1254578,BOTS_ONLY,1993247185,577906600,BOT,BOT,LOW
1637061344.3936656,BOTS_ONLY,767032525,583416479,IDN,BOT,MID
1637061345.9525945,BOTS+RANDOM,959721831,395265943,BOT,USER,
1637061346.971172,BOTS+RANDOM,1964460926,1894399,USER,USER,
1637061349.343321,BOTS_ONLY,2024005493,120167742,BOT,BOT,LIVE
1637061356.7147155,BOTS_ONLY,1993247185,396286631,BOT,BOT,LOW
1637061359.7845356,BOTS+STUDENTS,978458964,268302320,IDN,USER,
1637061360.480636,BOTS_ONLY,2024005493,113124564,BOT,BOT,LIVE
1637061362.9586709,BOTS_ONLY,2024005493,484244998,BOT,BOT,MID
1637061365.5913882,BOTS+GROUPS_SHIFTED,364901930,196136311,BOT,USER,
1637061369.6343195,BOTS+RANDOM,959721831,581599677,USER,BOT,MID
1637061373.2450006,BOTS+RANDOM,1964460926,370526168,BOT,USER,
1637061377.0683234,BOTS_ONLY,2024005493,376653953,BOT,BOT,LOW
1637061381.168487,BOTS+STUDENTS,978458964,340140758,BOT,BOT,LOW
1637061382.3241746,BOTS+RANDOM,1964460926,628801394,BOT,USER,
1637061382.894855,BOTS+RANDOM,959721831,315463319,BOT,BOT,LOW
1637061389.7404225,BOTS_ONLY,1993247185,585301787,IDN,BOT,LIVE
1637061394.4826076,BOTS_ONLY,767032525,517945746,BOT,BOT,MID
1637061410.5297372,BOTS+STUDENTS,978458964,560190292,USER,BOT,MID
1637061415.8493445,BOTS_ONLY,1993247185,15396746,USER,BOT,HIGH
1637061430.4153333,BOTS_ONLY,1993247185,584122864,BOT,BOT,MID
1637061430.8555782,BOTS+RANDOM,959721831,249226700,BOT,BOT,MID
1637061432.3061516,BOTS+RANDOM,959721831,340545250,USER,USER,
1637061433.639444,BOTS+STUDENTS,978458964,97305076,BOT,BOT,LIVE
1637061434.1759331,BOTS_ONLY,2024005493,438333859,IDN,BOT,HIGH
1637061439.013865,BOTS_ONLY,2024005493,94470217,BOT,BOT,LOW
1637061440.3937795,BOTS_ONLY,1993247185,585763438,BOT,BOT,MID
1637061443.246646,BOTS_ONLY,2024005493,585699696,BOT,BOT,LIVE
1637061451.4384162,BOTS_ONLY,1993247185,583272379,BOT,BOT,MID
1637061452.491401,BOTS+STUDENTS,978458964,439609933,USER,USER,
1637061453.6677349,BOTS+RANDOM,1964460926,583272379,USER,BOT,MID
1637061460.5171287,BOTS_ONLY,2024005493,583107864,BOT,BOT,MID
1637061465.6767318,BOTS_ONLY,2024005493,101697478,BOT,BOT,LIVE
1637061468.743979,BOTS+RANDOM,1964460926,199720908,USER,BOT,MID
1637061483.7204692,BOTS_ONLY,2024005493,566300858,BOT,BOT,LIVE
1637061485.783849,BOTS_ONLY,767032525,581451286,BOT,BOT,MID
1637061490.2754655,BOTS+STUDENTS,978458964,42099596,USER,USER,
1637061490.9379902,BOTS_ONLY,2024005493,560053992,BOT,BOT,MID
1637061494.0021422,BOTS_ONLY,1993247185,174537297,IDN,BOT,LIVE
1637061505.2922132,BOTS+RANDOM,1964460926,2911978,BOT,BOT,HIGH
1637061507.639096,BOTS+RANDOM,959721831,265947377,USER,USER,
1637061508.8625712,BOTS+STUDENTS,978458964,548018202,BOT,BOT,MID
1637061513.0546713,BOTS+RANDOM,1964460926,556362004,BOT,BOT,MID
1637061549.9270267,BOTS+RANDOM,1964460926,177990819,USER,BOT,LOW
1637061567.180295,BOTS+RANDOM,1964460926,39195581,USER,BOT,MID
1637061580.2127647,BOTS+STUDENTS,978458964,281225419,USER,USER,
1637061586.9072585,BOTS+RANDOM,1964460926,274007626,BOT,BOT,LIVE
1637061596.90633,BOTS_ONLY,767032525,249226700,BOT,BOT,MID
1637061608.3142798,BOTS+STUDENTS,978458964,101349136,USER,USER,
1637061647.8950825,BOTS+STUDENTS,978458964,125496621,USER,BOT,LIVE
1637061658.2847188,BOTS+RANDOM,959721831,567516812,BOT,BOT,MID
1637061676.4579391,BOTS+STUDENTS,978458964,579818810,BOT,BOT,LOW
1637061695.300521,BOTS+STUDENTS,978458964,582940854,BOT,BOT,LOW
1637061718.059771,BOTS+RANDOM,959721831,585831124,BOT,BOT,MID
1637061727.5045035,BOTS+STUDENTS,978458964,204586330,IDN,USER,
1637061761.5021377,BOTS+STUDENTS,978458964,360868714,BOT,BOT,MID
1637061793.1827965,BOTS+STUDENTS,978458964,583225835,IDN,BOT,MID
1637061823.1171014,BOTS+STUDENTS,978458964,172753553,USER,USER,
1637061848.7853467,BOTS+RANDOM,367205640,574868829,BOT,BOT,LOW
1637061851.6507545,BOTS+RANDOM,367205640,47926560,USER,USER,
1637061852.8427248,BOTS+STUDENTS,978458964,407511225,USER,USER,
1637061883.146621,BOTS+STUDENTS,978458964,583230636,IDN,BOT,LOW
1637061917.6173866,BOTS_ONLY,767032525,308312290,IDN,BOT,MID
1637063652.1356487,BOTS+RANDOM,959721831,561994431,BOT,BOT,MID
1637063743.3817425,BOTS+RANDOM,959721831,13824842,USER,USER,
1637063788.9229426,BOTS+RANDOM,959721831,71638668,USER,USER,
1637063852.9672067,BOTS+RANDOM,959721831,337020887,USER,USER,
1637063960.493711,BOTS+RANDOM,959721831,334994993,USER,USER,
1637064026.7435074,BOTS+RANDOM,874961727,201771823,USER,BOT,HIGH
1637064046.2256165,BOTS+RANDOM,874961727,532412564,IDN,BOT,MID
1637064048.8100183,BOTS+RANDOM,959721831,585510942,BOT,BOT,LOW
1637064071.033243,BOTS+RANDOM,874961727,552737951,BOT,BOT,LOW
1637064074.513852,BOTS+RANDOM,380069714,145740602,BOT,USER,
1637064086.1708174,BOTS+RANDOM,380069714,138488535,USER,BOT,LIVE
1637064110.3491402,BOTS+GROUPS_SHIFTED,1195660228,584995595,BOT,BOT,LOW
1637064111.260676,BOTS+RANDOM,380069714,10321160,USER,USER,
1637064121.3161347,BOTS+GROUPS_SHIFTED,469174227,2948813,USER,USER,
1637064124.79105,BOTS+GROUPS_SHIFTED,1195660228,582780043,BOT,BOT,LIVE
1637064125.009151,BOTS+RANDOM,380069714,80369608,USER,BOT,HIGH
1637064125.316268,BOTS+RANDOM,1229200389,564159154,BOT,BOT,LOW
1637064125.5277712,BOTS+RANDOM,874961727,182306838,USER,USER,
1637064133.0145545,BOTS+STUDENTS,2039666061,3801130,USER,USER,
1637064138.1339357,BOTS+STUDENTS,1163194961,583637379,BOT,BOT,MID
1637064138.6706347,BOTS+RANDOM,380069714,114914971,USER,USER,
1637064152.0505188,BOTS+RANDOM,380069714,527755268,BOT,USER,
1637064153.723945,BOTS+RANDOM,874961727,75772490,BOT,BOT,HIGH
1637064159.6586566,BOTS+STUDENTS,2039666061,189507779,BOT,USER,
1637064170.402065,BOTS+GROUPS_SHIFTED,469174227,60218989,BOT,BOT,LIVE
1637064170.999294,BOTS+RANDOM,380069714,415853459,IDN,USER,
1637064184.5464382,BOTS+RANDOM,380069714,49214721,USER,BOT,HIGH
1637064185.0799189,BOTS+STUDENTS,2039666061,392051998,USER,USER,
1637064194.2772236,BOTS+RANDOM,380069714,181056826,BOT,USER,
1637064200.8441384,BOTS+RANDOM,380069714,202312765,BOT,USER,
1637064209.0422726,BOTS+RANDOM,380069714,318479996,BOT,USER,
1637064223.259925,BOTS+RANDOM,380069714,29845656,USER,BOT,LIVE
1637064224.7758317,BOTS+RANDOM,593101289,105808507,BOT,BOT,LIVE
1637064227.4439323,BOTS+RANDOM,874961727,170807144,USER,USER,
