time,annotator,analysed_acc_vk_id,human_answer,true_label,dataset
1650019716.2569003,13,650424287,BOT,['bot'],"['Smoservice_A.txt', 'Smoservice_C.txt']"
1650019718.0836892,13,496726450,BOT,['bot'],['smmyt_B.txt']
1650019720.2725315,13,335187613,BOT,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650019722.6069615,13,687967486,USER,['bot'],"['smmOG_B.txt', 'Hideflow_C.txt', 'smmyt_D.txt']"
1650019752.934717,13,215657693,BOT,['shift'],['shift']
1650019763.200446,13,161977133,BOT,"['student', 'shift']","['student', 'shift']"
1650019766.6716657,13,586651206,USER,['bot'],"['smmpromo_C.txt', 'Mrpopular_D.txt']"
1650019769.9785528,13,4256160,USER,['shift'],['shift']
1650019781.8058949,13,220114304,BOT,['random'],['random']
1650019797.166545,13,113516172,USER,['random'],['random']
1650019806.231724,13,512376457,BOT,['bot'],"['PARIK_LOW.txt', 'PARIK_MID.txt']"
1650019813.8733268,13,576357317,BOT,['bot'],['PARIK_HIGH.txt']
1650019815.9389477,13,501995083,USER,"['student', 'shift']","['student', 'shift']"
1650019817.5983572,13,409784794,USER,['bot'],['OLENI_HIGH.txt']
1650019820.3669956,13,299578858,USER,"['random', 'shift']","['random', 'shift']"
1650019823.5342865,13,218643673,BOT,['bot'],['Z1Y1X1_B.txt']
1650019825.8026943,13,104282417,BOT,"['student', 'shift']","['student', 'shift']"
1650019828.56165,13,419885938,BOT,['bot'],['Sprintersmm_A.txt']
1650019832.6053948,13,563729716,USER,['bot'],['smmyt_A.txt']
1650019834.578573,13,224636749,USER,['bot'],['Mary_El_report_11_08_21.txt']
1650019836.5389907,13,214611856,USER,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1650019853.4290884,13,461074129,НЕ ЗНАЮ,['random'],['random']
1650019864.6046944,13,521652314,BOT,['random'],['random']
1650019866.24292,13,651890798,BOT,['bot'],"['Hideflow_B.txt', 'smmtouch.txt']"
1650019869.9031477,13,691821392,BOT,['bot'],['Socelin_A.txt']
1650019879.8015645,13,688725947,BOT,['bot'],['tmsmm _C.txt']
1650019893.9786336,13,628778156,USER,['bot'],['V-like.txt']
1650019898.1743956,13,334850245,USER,['bot'],['MARSHRUTKA_LOW.txt']
1650019902.8636742,13,651448639,BOT,['bot'],['Youliker_A.txt']
1650019904.785992,13,656825231,USER,['bot'],['Youliker_B.txt']
1650019907.9094932,13,560530385,USER,['bot'],['Sprintersmm_C.txt']
1650019920.412186,13,242429571,BOT,['random'],['random']
1650019925.2880087,13,228788062,USER,['bot'],['followers.txt']
1650019929.9113357,13,622097882,BOT,['random'],['random']
1650019935.182569,13,7379052,BOT,['bot'],"['MARSHRUTKA_HIGH.txt', 'followers.txt']"
1650019945.8291674,13,342993981,USER,['bot'],"['smmyt_E.txt', 'smmyt_D.txt', 'tmsmm _B.txt', 'smmOG_A.txt', 'smmOG_B.txt']"
1650019975.9499445,13,414182516,USER,['bot'],['Z1Y1X1_A.txt']
1650019977.7658873,13,592559073,BOT,['bot'],"['smmOG_B.txt', 'smmyt_D.txt', 'smmOG_A.txt', 'smmyt_E.txt']"
1650019984.215756,13,28281430,BOT,['shift'],['shift']
1650019985.7236135,13,357043678,USER,['bot'],"['Smoservice_F.txt', 'Hideflow_A.txt']"
1650019988.5292652,13,528689967,BOT,['bot'],['OLENI_LOW.txt']
1650019989.862854,13,314543930,BOT,"['student', 'shift']","['student', 'shift']"
1650019991.613125,13,170903266,USER,"['student', 'shift']","['student', 'shift']"
1650019993.6892416,13,468356392,BOT,['random'],['random']
1650019995.6998248,13,211037434,BOT,['bot'],['tmsmm _A.txt']
1650020008.111195,13,688499428,USER,['bot'],['Mrpopular_C.txt']
1650020011.4405396,13,56728426,USER,['bot'],"['GetLike.txt', 'boss_like_B.txt', 'Likeinsta.txt']"
1650020016.4370878,13,267287313,USER,['bot'],['smmOG_B.txt']
1650020020.478697,13,687446738,BOT,['bot'],['PRmotion_B.txt']
1650020024.1998382,13,604591949,USER,['bot'],['GetLike.txt']
1650020028.1116514,13,688795190,BOT,['bot'],['PRmotion_A.txt']
1650020031.5810163,13,253953225,BOT,"['student', 'shift']","['student', 'shift']"
1650020035.5237904,13,654826657,BOT,['bot'],"['smmpromo_A.txt', 'Mrpopular_B.txt']"
1650020042.2455666,13,181349066,BOT,['random'],['random']
1650020044.525718,13,261575305,USER,['bot'],['Cashbox.txt']
1650020049.6526146,13,101715679,BOT,"['student', 'shift']","['student', 'shift']"
1650020053.1919198,13,312606769,BOT,['bot'],"['Smoservice_E.txt', 'Hideflow_A.txt']"
1650020056.4410188,13,593566291,USER,['bot'],['boss_like_A.txt']
1650020062.9704132,13,375965018,BOT,['random'],['random']
1650020066.969334,13,427431195,BOT,['random'],['random']
1650020070.8723283,13,618902444,BOT,['bot'],['Mary_El_report_22_07.txt']
1650020082.0577672,13,628279974,BOT,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650020085.444087,13,688131773,BOT,['bot'],"['Smoservice_D.txt', 'Smoservice_A.txt', 'Hideflow_A.txt']"
1650020091.3614194,13,538470913,BOT,['bot'],"['smmpromo_A.txt', 'Mrpopular_B.txt']"
1650020220.3407032,13,690996924,BOT,['bot'],['Prtut_A.txt']
1650020224.2190535,13,172176985,BOT,['bot'],['smmyt_C.txt']
1650020227.7346284,13,688458471,USER,['bot'],['Mrpopular_D.txt']
1650020231.5823636,13,464818115,USER,['bot'],"['Sprintersmm_B.txt', 'Mrpopular_E.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_D.txt']"
1650020245.6575189,13,328198109,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650020251.0874016,13,690998134,BOT,['bot'],['Prtut_C.txt']
1650020255.0673404,13,689944312,BOT,['bot'],['smmpromo_B.txt']
1650020260.2394354,13,399708979,BOT,"['student', 'shift']","['student', 'shift']"
1650020263.3123455,13,407511225,BOT,"['student', 'shift']","['student', 'shift']"
1650020266.7809403,13,688128958,BOT,['bot'],['wiq.txt']
1650020270.3932178,13,546813423,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_E.txt']"
1650020289.6145656,13,77740208,USER,['bot'],['Smoservice_C.txt']
1650020297.7083762,13,497283735,USER,['shift'],['shift']
1650020303.180934,13,585018274,BOT,['bot'],"['OLENI_LOW.txt', 'OLENI_MID.txt']"
1650020307.3210938,13,448119459,USER,['random'],['random']
1650020317.201268,13,688121589,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_F.txt']"
1650020320.3635604,13,589236260,USER,"['random', 'shift']","['random', 'shift']"
1650020324.7323723,13,430589575,BOT,"['student', 'shift']","['student', 'shift']"
1650020337.4565542,13,613331594,BOT,['bot'],"['Hideflow_C.txt', 'tmsmm _B.txt']"
1650020347.2447612,13,681119311,BOT,['bot'],"['Hideflow_C.txt', 'tmsmm _B.txt']"
1650020352.41487,13,358348988,USER,['bot'],['OLENI_LOW.txt']
1650020356.339187,13,147152938,BOT,['bot'],['boss_like_A.txt']
1650020358.7469225,13,493443574,USER,['bot'],['Youliker_B.txt']
1650020361.6296504,13,594183073,USER,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650020366.5020125,13,89382372,USER,['shift'],['shift']
1650020370.729152,13,476370298,USER,['bot'],"['smmpromo_A.txt', 'smmtouch.txt']"
1650020454.2501345,13,222104880,USER,"['student', 'shift']","['student', 'shift']"
1650020458.8392267,13,555389002,BOT,"['student', 'shift']","['student', 'shift']"
1650020461.9452984,13,412744841,USER,['bot'],"['Godlikes.txt', 'Socelin_A.txt', 'Socelin_B.txt']"
1650020464.6614597,13,636276166,USER,['bot'],['Mary_El_report_22_07.txt']
1650020677.3061478,14,547746518,BOT,['bot'],"['smmOG_B.txt', 'tmsmm _B.txt']"
1650020732.7036488,15,502797139,BOT,['bot'],"['Smoservice_D.txt', 'Smoservice_F.txt', 'Smoservice_C.txt']"
1650020765.465566,15,552574696,BOT,['bot'],['Cashbox.txt']
1650020771.3161545,15,379754796,BOT,"['student', 'shift']","['student', 'shift']"
1650020792.7904806,15,467202551,USER,['bot'],"['smmyt_D.txt', 'smmyt_E.txt']"
1650020796.8961458,15,590714229,USER,['random'],['random']
1650020804.3527124,15,664143044,BOT,['bot'],['Mary_El_report_22_07.txt']
1650020815.5535033,15,576621726,USER,"['random', 'shift']","['random', 'shift']"
1650020817.260818,15,680277171,BOT,['bot'],"['GetLike.txt', 'Likeinsta.txt', 'tmsmm _B.txt', 'boss_like_B.txt']"
1650020828.2469623,14,94768193,USER,"['student', 'shift']","['student', 'shift']"
1650020831.8558888,15,598705682,BOT,['bot'],['Prtut_A.txt']
1650020849.429526,15,683122003,BOT,['bot'],['smmyt_C.txt']
1650020880.7279563,14,580201833,BOT,['bot'],['smmpromo_B.txt']
1650020888.0089495,14,627643323,USER,['random'],['random']
1650020896.0565684,14,568544225,НЕ ЗНАЮ,['bot'],['GetLike.txt']
1650020933.022027,14,471653233,USER,['bot'],['PARIK_HIGH.txt']
1650020940.979529,14,419913635,НЕ ЗНАЮ,['bot'],['Socelin_A.txt']
1650020947.2987864,14,688781097,НЕ ЗНАЮ,['bot'],['PRmotion_A.txt']
1650020953.4390495,14,582107708,НЕ ЗНАЮ,['random'],['random']
1650020960.206055,14,171341690,НЕ ЗНАЮ,['random'],['random']
1650021002.8908772,14,485989780,USER,['bot'],['Hideflow_C.txt']
1650021011.0391295,14,13210862,USER,['bot'],['tmsmm _A.txt']
1650021014.1430912,15,297856490,BOT,['bot'],['Smoservice_D.txt']
1650021016.2203836,14,688131138,НЕ ЗНАЮ,['bot'],"['Smoservice_B.txt', 'Smoservice_C.txt']"
1650021020.8765192,14,690982779,НЕ ЗНАЮ,['bot'],['Prtut_A.txt']
1650021022.4659915,15,506972926,USER,['random'],['random']
1650021025.1149116,15,591959451,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt']"
1650021029.414811,15,245300988,НЕ ЗНАЮ,"['random', 'shift']","['random', 'shift']"
1650021030.0197544,14,199843958,USER,['bot'],['MARSHRUTKA_HIGH.txt']
1650021031.3097503,15,224635456,BOT,['bot'],['Mary_El_report_11_08_21.txt']
1650021035.2638311,15,133546242,USER,"['random', 'shift']","['random', 'shift']"
1650021035.523029,14,179355198,USER,['shift'],['shift']
1650021039.5285082,14,688248268,НЕ ЗНАЮ,['bot'],['Youliker_A.txt']
1650021055.3384912,14,561822603,USER,['bot'],['Mary_El_report_22_07.txt']
1650021070.039996,14,1518662,USER,['bot'],['Z1Y1X1_A.txt']
1650021077.1516488,14,194654389,USER,['bot'],['OLENI_HIGH.txt']
1650021085.3348677,14,439340091,USER,"['random', 'shift']","['random', 'shift']"
1650021089.855144,14,584112854,НЕ ЗНАЮ,['bot'],['OLENI_MID.txt']
1650021094.1919434,14,685499463,НЕ ЗНАЮ,['bot'],['Mrpopular_A.txt']
1650021098.8269925,14,688136888,НЕ ЗНАЮ,['bot'],"['prostospec.txt', 'Smoservice_A.txt', 'Smoservice_C.txt']"
1650021104.0481694,14,212232949,НЕ ЗНАЮ,['bot'],['boss_like_A.txt']
1650021111.461455,14,467626078,USER,['bot'],"['smmtouch.txt', 'Likeinsta.txt', 'smmOG_A.txt']"
1650021113.8744376,15,525927065,USER,['random'],['random']
1650021117.5941148,15,690996839,USER,['bot'],['Prtut_B.txt']
1650021118.3193176,14,91851110,USER,"['student', 'shift']","['student', 'shift']"
1650021122.0684018,15,138516500,BOT,['bot'],['Youliker_B.txt']
1650021130.7260077,14,161977133,USER,"['student', 'shift']","['student', 'shift']"
1650021137.678873,15,114668194,USER,['bot'],"['smmOG_B.txt', 'GetLike.txt', 'V-like.txt', 'smmOG_A.txt']"
1650021138.6924665,14,110169723,USER,"['student', 'shift']","['student', 'shift']"
1650021143.8561442,14,688117517,НЕ ЗНАЮ,['bot'],"['prostospec.txt', 'smmtouch.txt', 'Smoservice_F.txt']"
1650021154.1061003,14,687041146,НЕ ЗНАЮ,['bot'],"['Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650021163.2589602,14,475195464,USER,['shift'],['shift']
1650021164.646027,15,166985006,USER,"['random', 'shift']","['random', 'shift']"
1650021173.674409,14,325842116,USER,['shift'],['shift']
1650021178.473969,14,688114940,НЕ ЗНАЮ,['bot'],"['Smoservice_D.txt', 'prostospec.txt']"
1650021188.2794476,14,126582123,USER,"['student', 'shift']","['student', 'shift']"
1650021196.3065062,14,86655925,НЕ ЗНАЮ,['random'],['random']
1650021220.2011733,14,610171277,USER,['bot'],"['Smoservice_B.txt', 'Smoservice_A.txt']"
1650021227.9963222,14,201067061,USER,['random'],['random']
1650021242.1540582,14,178835478,USER,"['student', 'shift']","['student', 'shift']"
1650021273.5766375,14,507545017,BOT,['bot'],['Cashbox.txt']
1650021284.2987597,14,179080418,USER,['bot'],['smmOG_B.txt']
1650021295.7123594,14,663733238,BOT,['bot'],['smmpromo_C.txt']
1650021313.1332572,14,683559941,BOT,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650021325.3331828,14,294914725,BOT,['bot'],['Hideflow_B.txt']
1650021329.592839,14,688196850,НЕ ЗНАЮ,['bot'],['prostospec.txt']
1650021334.631636,14,250287239,НЕ ЗНАЮ,"['student', 'shift']","['student', 'shift']"
1650021344.9909766,14,210775508,USER,['bot'],"['Mary_El_report_11_08_21.txt', 'Mary_El_report_22_07.txt']"
1650021350.0049477,14,685802368,НЕ ЗНАЮ,['bot'],['Mrpopular_B.txt']
1650021368.2426214,14,524063294,BOT,['random'],['random']
1650021374.5298889,14,627878560,НЕ ЗНАЮ,['bot'],"['smmyt_D.txt', 'smmyt_E.txt']"
1650021384.2318895,14,176789572,USER,"['student', 'shift']","['student', 'shift']"
1650021389.6514606,14,605330346,НЕ ЗНАЮ,['bot'],"['Smoservice_C.txt', 'Hideflow_A.txt']"
1650021397.532487,14,661814909,BOT,['bot'],['Prtut_B.txt']
1650021406.667988,14,328198109,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650021415.268813,14,641563804,USER,['bot'],['Youliker_B.txt']
1650021421.439382,14,203606743,НЕ ЗНАЮ,['bot'],"['Smoservice_E.txt', 'Smoservice_F.txt']"
1650021426.2713554,14,646651963,НЕ ЗНАЮ,['bot'],['boss_like_B.txt']
1650021437.8493664,14,412977999,USER,"['random', 'shift']","['random', 'shift']"
1650021445.8401136,14,178443353,USER,"['student', 'shift']","['student', 'shift']"
1650021456.696483,14,106961429,USER,['bot'],['Likeinsta.txt']
1650021463.2257562,14,159934056,USER,"['student', 'shift']","['student', 'shift']"
1650021470.4134307,14,468984352,USER,['bot'],['Sprintersmm_C.txt']
1650021477.7982635,14,59095777,USER,['shift'],['shift']
1650021482.2690594,14,691819890,НЕ ЗНАЮ,['bot'],['Socelin_B.txt']
1650021487.2095964,14,688929695,НЕ ЗНАЮ,['bot'],"['smmyt_A.txt', 'smmyt_B.txt']"
1650021497.3028655,14,166447833,USER,['bot'],['V-like.txt']
1650021504.3675132,14,368841699,USER,"['student', 'shift']","['student', 'shift']"
1650021523.4977949,14,367850774,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650021528.2764492,14,679748882,НЕ ЗНАЮ,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650021532.5370488,14,688954007,НЕ ЗНАЮ,['bot'],['smmyt_A.txt']
1650021539.3242233,14,276010459,USER,['bot'],"['smmyt_D.txt', 'smmOG_A.txt']"
1650021543.4309168,14,536363183,НЕ ЗНАЮ,['bot'],"['Hideflow_B.txt', 'Mrpopular_C.txt', 'Mrpopular_A.txt']"
1650021547.4308228,14,671486236,НЕ ЗНАЮ,['bot'],['smmyt_C.txt']
1650021551.7652977,14,594159335,BOT,['bot'],['Z1Y1X1_B.txt']
1650021562.611716,14,566131437,USER,['random'],['random']
1650021572.8257754,14,106574181,BOT,['bot'],['followers.txt']
1650021578.0561314,14,623316706,BOT,"['random', 'shift']","['random', 'shift']"
1650021581.8882253,14,280954175,НЕ ЗНАЮ,['random'],['random']
1650021585.8785353,14,633196982,НЕ ЗНАЮ,['bot'],"['Sprintersmm_A.txt', 'Sprintersmm_B.txt']"
1650021602.32347,14,560433994,BOT,['bot'],"['Prtut_B.txt', 'smmpromo_A.txt', 'Mrpopular_C.txt']"
1650021606.6961875,14,487893416,НЕ ЗНАЮ,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt']"
1650021616.0763676,14,7550757,USER,['shift'],['shift']
1650021632.6788263,14,341064598,USER,"['student', 'shift']","['student', 'shift']"
1650021639.168893,14,595378261,BOT,['bot'],['Prtut_C.txt']
1650021651.7685127,14,413237647,НЕ ЗНАЮ,['random'],['random']
1650021656.0803766,14,691911594,НЕ ЗНАЮ,['bot'],['Godlikes.txt']
1650021661.2386365,14,524386778,USER,"['random', 'shift']","['random', 'shift']"
1650021680.0233989,14,154107882,BOT,['random'],['random']
1650021684.109938,14,571929748,НЕ ЗНАЮ,['bot'],['OLENI_LOW.txt']
1650021698.626022,14,462127277,BOT,['bot'],['PRmotion_B.txt']
1650021703.6607406,14,531079638,BOT,['bot'],['Sprintersmm_B.txt']
1650021713.2433546,14,183670644,USER,"['random', 'shift']","['random', 'shift']"
1650021717.630218,14,585466917,НЕ ЗНАЮ,['bot'],['MARSHRUTKA_LOW.txt']
1650021728.9461138,14,40736841,USER,['random'],['random']
1650021747.7969928,14,146504901,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt', 'PARIK_MID.txt']"
1650021760.5744746,14,97551151,НЕ ЗНАЮ,"['student', 'shift']","['student', 'shift']"
1650021770.3596487,14,684600870,BOT,['bot'],['smmyt_E.txt']
1650021780.6461525,14,62450566,USER,"['student', 'shift']","['student', 'shift']"
1650021787.3313618,14,503933982,USER,"['student', 'shift']","['student', 'shift']"
1650021794.8391275,14,688969995,НЕ ЗНАЮ,['bot'],['tmsmm _C.txt']
1650021858.620798,15,619397530,BOT,['bot'],['Mrpopular_B.txt']
1650021864.0611625,15,518865676,BOT,['bot'],"['OLENI_LOW.txt', 'OLENI_MID.txt']"
1650021868.4641502,15,446783784,BOT,['bot'],['tmsmm _B.txt']
1650021872.408737,15,691911994,BOT,['bot'],['Godlikes.txt']
1650021877.8823075,15,181508843,USER,"['student', 'shift']","['student', 'shift']"
1650021881.5410538,15,566475642,BOT,['bot'],['smmOG_A.txt']
1650021885.9970274,15,580083884,USER,['bot'],['Socelin_A.txt']
1650021886.2366714,9,585834779,BOT,['bot'],['OLENI_MID.txt']
1650021893.5395608,15,197697391,USER,['shift'],['shift']
1650021897.384236,15,685809135,BOT,['bot'],['smmpromo_A.txt']
1650021900.91562,9,688114976,BOT,['bot'],"['Hideflow_B.txt', 'Smoservice_E.txt', 'wiq.txt']"
1650021921.8859704,9,467751679,BOT,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1650021922.6331253,9,357848142,BOT,"['student', 'shift']","['student', 'shift']"
1650021924.0580516,9,432630723,USER,['bot'],['smmyt_D.txt']
1650021942.4794085,9,576130231,BOT,['bot'],['OLENI_HIGH.txt']
1650021953.5246005,9,145873321,USER,"['student', 'shift']","['student', 'shift']"
1650021965.1467562,9,688121671,BOT,['bot'],['Hideflow_A.txt']
1650021971.373203,9,688955285,BOT,['bot'],"['smmyt_A.txt', 'smmyt_B.txt']"
1650022011.2330544,9,655005740,BOT,['bot'],"['wiq.txt', 'Smoservice_E.txt', 'Youliker_A.txt']"
1650022061.335113,9,690997271,BOT,['bot'],"['Sprintersmm_C.txt', 'Prtut_C.txt']"
1650022070.6945677,9,689676063,BOT,['bot'],['Sprintersmm_A.txt']
1650022087.7994332,9,207338570,USER,['random'],['random']
1650022092.2081325,9,24933146,BOT,['shift'],['shift']
1650022098.5499516,9,639309612,BOT,['random'],['random']
1650022103.82694,9,17459645,BOT,['random'],['random']
1650022132.0411308,9,555925238,USER,['bot'],['smmOG_A.txt']
1650022137.0713449,9,688141427,BOT,['bot'],"['prostospec.txt', 'Smoservice_E.txt', 'Smoservice_F.txt', 'Smoservice_C.txt']"
1650022152.9421103,9,664181271,USER,['bot'],['boss_like_A.txt']
1650022158.609606,9,689035420,BOT,['bot'],['tmsmm _C.txt']
1650022163.162025,9,688141405,НЕ ЗНАЮ,['bot'],['Smoservice_D.txt']
1650022179.4569013,9,369037890,USER,['bot'],['PARIK_LOW.txt']
1650022185.5420754,9,585458171,BOT,['bot'],['MARSHRUTKA_LOW.txt']
1650022191.79597,9,638488812,BOT,['bot'],['Sprintersmm_B.txt']
1650022200.7676349,9,690007007,BOT,['bot'],['smmpromo_B.txt']
1650022228.2763357,9,643051631,BOT,['bot'],['boss_like_B.txt']
1650022232.4152548,9,688121882,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_D.txt']"
1650022236.7264626,9,691916590,BOT,['bot'],['Godlikes.txt']
1650022242.2836845,9,286079092,BOT,"['student', 'shift']","['student', 'shift']"
1650022271.8210397,9,539731390,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_C.txt']"
1650022278.7254658,9,34628508,USER,['bot'],['MARSHRUTKA_HIGH.txt']
1650022288.3136268,9,517697039,BOT,"['random', 'shift']","['random', 'shift']"
1650022296.5039868,9,150370446,USER,['bot'],"['smmyt_D.txt', 'smmyt_E.txt']"
1650022315.2103305,9,570153176,BOT,['random'],['random']
1650022325.19878,9,392363434,USER,['bot'],['Socelin_A.txt']
1650022339.623408,9,586651206,НЕ ЗНАЮ,['bot'],"['smmpromo_C.txt', 'Mrpopular_D.txt']"
1650022345.2658262,9,101367639,USER,['random'],['random']
1650022359.243111,9,144629438,USER,"['student', 'shift']","['student', 'shift']"
1650022372.5121293,9,120063114,USER,['bot'],"['smmOG_B.txt', 'Hideflow_C.txt', 'smmyt_D.txt']"
1650022377.0227866,9,453197785,BOT,['bot'],"['smmOG_A.txt', 'Cashbox.txt']"
1650022381.7305613,9,100408130,BOT,['bot'],['Z1Y1X1_A.txt']
1650022382.6923077,9,661565542,НЕ ЗНАЮ,['bot'],['Youliker_B.txt']
1650022391.846331,9,116299237,USER,"['student', 'shift']","['student', 'shift']"
1650022405.6305902,9,214158778,USER,['bot'],['followers.txt']
1650022411.9781485,9,293122445,НЕ ЗНАЮ,"['random', 'shift']","['random', 'shift']"
1650022417.5348332,9,688781889,BOT,['bot'],['PRmotion_A.txt']
1650022423.300375,9,611567564,BOT,"['student', 'shift']","['student', 'shift']"
1650022436.56939,9,179660106,USER,['random'],['random']
1650022441.91394,9,332302211,USER,"['student', 'shift']","['student', 'shift']"
1650022456.6434767,9,370276182,BOT,['bot'],"['Hideflow_B.txt', 'Mrpopular_A.txt']"
1650022560.5825894,16,685181328,BOT,['bot'],"['smmtouch.txt', 'Mrpopular_C.txt', 'Mrpopular_B.txt']"
1650022561.7948334,9,298202612,НЕ ЗНАЮ,['bot'],['smmyt_C.txt']
1650022566.296449,9,689382060,BOT,['bot'],['smmpromo_A.txt']
1650022569.1219046,17,606116845,НЕ ЗНАЮ,['bot'],"['Smoservice_B.txt', 'Smoservice_E.txt', 'Youliker_A.txt', 'wiq.txt']"
1650022577.443436,9,254268105,USER,"['student', 'shift']","['student', 'shift']"
1650022580.510391,16,432922966,USER,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1650022585.655485,9,221118255,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650022587.1626384,16,568159535,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_E.txt', 'Smoservice_C.txt']"
1650022591.8269556,16,688125951,BOT,['bot'],['Smoservice_A.txt']
1650022592.3175733,17,624182315,USER,['bot'],['smmOG_B.txt']
1650022596.1815836,16,506887046,BOT,['bot'],['smmyt_A.txt']
1650022599.460128,9,170069418,НЕ ЗНАЮ,['random'],['random']
1650022610.28837,9,139977292,USER,['shift'],['shift']
1650022614.217913,9,323894229,BOT,"['student', 'shift']","['student', 'shift']"
1650022618.7626274,9,688515347,BOT,['bot'],"['Mrpopular_C.txt', 'Mrpopular_A.txt']"
1650022620.1476495,17,307721482,USER,"['student', 'shift']","['student', 'shift']"
1650022622.7657535,9,376950648,BOT,['bot'],['tmsmm _A.txt']
1650022622.9283876,16,688951785,BOT,['bot'],['smmyt_B.txt']
1650022627.6947873,9,541795725,BOT,['random'],['random']
1650022630.163442,16,131322896,BOT,['random'],['random']
1650022631.2238195,17,687953614,BOT,['bot'],['GetLike.txt']
1650022632.2452874,9,392679874,НЕ ЗНАЮ,['random'],['random']
1650022636.203869,16,688128227,BOT,['bot'],['Smoservice_D.txt']
1650022641.6530228,17,42621925,USER,"['student', 'shift']","['student', 'shift']"
1650022643.3716683,9,421119351,USER,['bot'],"['Mrpopular_E.txt', 'smmpromo_C.txt', 'Mrpopular_D.txt', 'Mrpopular_B.txt']"
1650022643.57976,16,591826322,BOT,['bot'],['Smoservice_F.txt']
1650022651.1440413,17,364124690,USER,"['student', 'shift']","['student', 'shift']"
1650022651.6844363,9,287039990,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650022652.3559172,16,3184572,USER,['bot'],"['GetLike.txt', 'smmtouch.txt', 'Likeinsta.txt']"
1650022656.1963637,9,549075122,BOT,['bot'],['OLENI_LOW.txt']
1650022660.0613382,9,164974676,BOT,"['student', 'shift']","['student', 'shift']"
1650022662.37264,16,688122242,BOT,['bot'],['Hideflow_A.txt']
1650022662.6965182,17,601828633,НЕ ЗНАЮ,['bot'],['Smoservice_B.txt']
1650022666.3826213,9,618344992,BOT,"['random', 'shift']","['random', 'shift']"
1650022672.3120527,9,295303870,BOT,['random'],['random']
1650022677.0613725,17,585784361,BOT,['bot'],['MARSHRUTKA_LOW.txt']
1650022677.5069342,16,89383,USER,['shift'],['shift']
1650022680.6684628,9,60450666,BOT,"['random', 'shift']","['random', 'shift']"
1650022682.5777109,16,41059274,BOT,['random'],['random']
1650022687.2358334,17,112392181,USER,"['student', 'shift']","['student', 'shift']"
1650022691.8082292,9,461168618,BOT,['bot'],['Prtut_C.txt']
1650022692.56948,16,98412614,USER,"['student', 'shift']","['student', 'shift']"
1650022696.3425343,9,488621400,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650022696.495865,17,92522155,USER,['random'],['random']
1650022700.175694,9,263893440,BOT,['bot'],['PARIK_MID.txt']
1650022701.3737967,16,77368738,USER,"['student', 'shift']","['student', 'shift']"
1650022704.717522,9,454015832,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_MID.txt']"
1650022707.4289598,17,161491814,USER,"['student', 'shift']","['student', 'shift']"
1650022709.2999914,9,448503753,BOT,['bot'],['smmyt_B.txt']
1650022713.2235932,16,253454495,USER,['shift'],['shift']
1650022715.1301012,17,593200977,BOT,['bot'],['wiq.txt']
1650022717.6834826,9,142159675,BOT,['bot'],"['Prtut_B.txt', 'Prtut_A.txt']"
1650022723.4025383,17,370520922,НЕ ЗНАЮ,['bot'],"['Prtut_B.txt', 'PARIK_MID.txt', 'Mrpopular_C.txt', 'Mrpopular_B.txt']"
1650022736.8988605,17,589283204,USER,['shift'],['shift']
1650022738.7226553,9,687547987,USER,['bot'],['Hideflow_C.txt']
1650022738.8715272,16,247216786,BOT,['bot'],['Youliker_B.txt']
1650022742.860584,9,688115573,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_F.txt', 'Hideflow_A.txt']"
1650022747.5288424,16,236825182,USER,"['student', 'shift']","['student', 'shift']"
1650022755.0351677,16,375787126,USER,['shift'],['shift']
